id_x,price,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,distance_to_center,neighbourhood_cleansed_Dn Laoghaire-Rathdown,neighbourhood_cleansed_Dublin City,neighbourhood_cleansed_Fingal,neighbourhood_cleansed_South Dublin,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,compound_scores,season_Spring,season_Summer,season_Autumn
3031518,120.0,3,97.0,78.0,0,4.0,1,1,53.36238,-6.18458,2,1.5,1.0,1.0,1,1000,26,54,79,343,180,108,5,14,102,12240.0,4.69,4.75,4.84,4.9,4.84,4.81,4.58,0,0.81,5.232493326246958,0,1,0,0,0,0,1,0,0.7323472222222223,0.21296296296296297,0.48148148148148145,0.2777777777777778
3042183,125.0,3,97.0,78.0,0,4.0,1,1,53.36297,-6.18643,2,1.5,1.0,1.0,1,1125,23,51,72,337,174,66,0,3,12,1500.0,4.82,4.83,4.89,4.86,4.95,4.77,4.59,0,0.55,5.132244300076959,0,1,0,0,0,0,1,0,0.7613863636363636,0.13636363636363635,0.5151515151515151,0.2727272727272727
3042237,70.0,3,97.0,78.0,0,4.0,1,1,53.3628,-6.18427,1,1.5,1.0,1.0,1,1125,14,40,61,325,162,148,4,42,192,13440.0,4.9,4.89,4.92,4.93,4.91,4.86,4.76,0,1.41,5.265013093225701,0,1,0,0,0,0,1,0,0.7752945945945946,0.2905405405405405,0.36486486486486486,0.25675675675675674
3096382,300.0,3,100.0,82.0,1,3.0,1,1,53.34525,-6.26582,6,1.0,2.0,3.0,4,365,11,23,30,284,125,344,3,33,255,76500.0,4.78,4.82,4.71,4.94,4.95,4.87,4.68,0,2.56,0.6257505041047964,0,1,0,0,1,0,0,0,0.7659369186046512,0.2441860465116279,0.2877906976744186,0.29941860465116277
3111610,261.0,4,100.0,96.0,1,1.0,1,1,53.3324654,-6.2781192,4,2.0,3.0,3.0,2,10,6,19,28,28,28,11,0,11,66,17226.0,5.0,5.0,5.0,5.0,4.91,4.91,5.0,0,0.97,2.2650725340908977,0,1,0,0,1,0,0,0,0.6392454545454546,0.0,1.0,0.0
3137058,95.0,0,100.0,20.0,0,2.0,1,1,53.33208,-6.29582,2,1.0,1.0,1.0,3,90,0,3,33,120,120,126,0,1,6,570.0,4.91,4.9,4.97,4.95,4.98,4.65,4.75,0,1.39,3.080035919840175,0,1,0,0,0,0,1,0,0.6898920634920634,0.19047619047619047,0.3492063492063492,0.29365079365079366
3188621,71.0,4,100.0,97.0,0,1.0,1,1,53.34213,-6.28813,3,1.5,1.0,2.0,30,180,9,27,41,221,153,241,0,25,255,18105.0,4.52,4.59,4.54,4.82,4.87,4.71,4.32,0,1.89,2.0405811166285517,0,1,0,0,0,0,1,0,0.6185833333333334,0.2708333333333333,0.32083333333333336,0.24583333333333332
3249669,143.0,3,100.0,100.0,0,1.0,1,1,53.34029,-6.24361,2,1.5,1.0,1.0,2,14,11,27,42,42,42,2,0,0,0,0.0,3.5,4.0,3.0,4.0,4.0,4.0,3.5,0,0.02,1.5348546437457717,0,1,0,0,0,0,1,0,0.8658,0.0,1.0,0.0
3281268,400.0,2,100.0,0.0,0,1.0,1,1,53.38873,-6.13044,8,3.5,5.0,5.0,4,7,1,1,1,92,1,22,0,0,0,0.0,4.77,4.86,4.68,4.95,4.86,4.73,4.76,0,0.17,9.668935835814539,0,0,1,0,1,0,0,0,0.8640318181818182,0.18181818181818182,0.5454545454545454,0.18181818181818182
3389175,128.0,3,100.0,100.0,0,3.0,1,1,53.33965,-6.274,4,1.0,2.0,3.0,60,150,0,0,10,61,61,92,0,0,0,0.0,4.77,4.82,4.7,4.86,4.98,4.88,4.69,0,0.69,1.4520972359269857,0,1,0,0,1,0,0,0,0.6692,0.17391304347826086,0.3804347826086957,0.31521739130434784
3394094,79.0,4,100.0,100.0,1,1.0,1,1,53.35277,-6.26669,1,1.0,1.0,1.0,3,30,14,44,63,77,65,271,0,20,126,9954.0,4.77,4.9,4.85,4.85,4.92,4.87,4.71,0,2.05,0.5388145238311878,0,1,0,0,0,0,1,0,0.6630551851851852,0.26296296296296295,0.3111111111111111,0.32592592592592595
3474511,116.0,4,100.0,100.0,1,1.0,1,1,53.33531,-6.26685,2,1.0,1.0,1.0,2,10,3,14,22,33,33,757,3,39,255,29580.0,4.95,4.96,4.97,4.98,4.98,4.94,4.87,0,5.78,1.6705996007504216,0,1,0,0,0,0,1,0,0.832955761589404,0.20397350993377483,0.31125827814569534,0.295364238410596
3592153,817.0,3,100.0,40.0,1,1.0,1,1,53.33219,-6.22718,8,2.0,4.0,4.0,2,14,16,39,46,68,46,209,1,16,54,46170.0,4.83,4.8,4.75,4.97,4.95,4.9,4.66,0,1.62,2.9508675580621953,0,1,0,0,1,0,0,0,0.8343564593301436,0.2727272727272727,0.33014354066985646,0.2822966507177033
3692952,342.0,2,100.0,61.0,0,1.0,1,1,53.32862,-6.25638,5,1.5,3.0,0.0,4,45,8,32,40,40,40,50,3,0,56,19152.0,4.64,4.74,4.52,4.98,4.94,4.88,4.56,0,0.38,2.371596091549641,0,1,0,0,1,0,0,0,0.7755620000000001,0.44,0.2,0.28
3698469,84.0,4,100.0,100.0,1,2.0,1,1,53.24658,-6.12055,2,1.0,1.0,1.0,2,14,21,51,77,257,189,94,2,7,48,4032.0,4.94,4.96,4.9,4.99,4.98,4.93,4.91,0,0.79,14.791291765274035,1,0,0,0,0,0,1,0,0.8379989361702128,0.32978723404255317,0.3617021276595745,0.26595744680851063
3746469,51.0,3,100.0,98.0,1,2.0,1,1,53.2706,-6.11413,2,1.0,1.0,2.0,1,7,13,34,62,329,166,189,8,51,255,13005.0,4.79,4.82,4.74,4.74,4.72,4.87,4.71,0,1.43,13.138409622225,1,0,0,0,0,0,1,0,0.7841,0.32978723404255317,0.35106382978723405,0.2553191489361702
3749697,60.0,3,100.0,98.0,1,2.0,1,1,53.272,-6.11282,1,1.0,1.0,0.0,1,10,10,23,40,311,148,277,8,71,255,15300.0,4.87,4.88,4.87,4.85,4.86,4.92,4.83,0,2.22,13.09966932124401,1,0,0,0,0,0,1,0,0.8174369565217391,0.29347826086956524,0.3079710144927536,0.286231884057971
3770752,86.0,4,100.0,99.0,1,5.0,1,1,53.3549,-6.26868,2,1.0,1.0,1.0,3,10,2,2,7,89,21,399,3,40,162,13932.0,4.89,4.9,4.91,4.92,4.92,4.78,4.83,1,3.02,0.7959572194334259,0,1,0,0,0,0,1,0,0.6836260651629072,0.2656641604010025,0.12280701754385964,0.37844611528822053
3789686,113.0,4,100.0,95.0,1,1.0,1,1,53.34197,-6.23965,2,1.0,1.0,1.0,2,730,6,20,37,201,133,485,4,44,255,28815.0,4.81,4.86,4.93,4.86,4.91,4.9,4.73,0,3.67,1.628118151671233,0,1,0,0,0,0,1,0,0.8067660455486543,0.28778467908902694,0.2795031055900621,0.2898550724637681
3841286,298.0,3,100.0,100.0,0,2.0,1,0,53.33848,-6.22666,4,1.0,2.0,2.0,2,4,0,10,14,14,14,15,0,4,24,7152.0,4.87,5.0,4.93,5.0,5.0,4.87,4.93,0,0.14,2.5704102338315282,0,1,0,0,1,0,0,0,0.8395066666666667,0.13333333333333333,0.8,0.06666666666666667
3868060,55.0,0,100.0,98.0,0,3.0,1,1,53.2869,-6.1802,2,1.5,1.0,1.0,729,730,30,60,90,365,202,6,0,0,0,0.0,5.0,4.83,4.83,5.0,5.0,4.83,4.83,0,0.05,8.803337219437305,1,0,0,0,0,0,1,0,0.4944333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666
3882631,209.0,4,100.0,100.0,0,2.0,1,1,53.32513,-6.24906,2,1.0,1.0,3.0,3,365,24,54,78,255,187,225,1,0,6,1254.0,4.81,4.88,4.81,4.93,4.91,4.82,4.7,1,1.72,2.84584737835999,0,1,0,0,1,0,0,0,0.7969964444444444,0.31555555555555553,0.3511111111111111,0.24
3951360,79.0,4,100.0,80.0,1,4.0,1,1,53.51934,-6.1036,4,2.0,1.0,3.0,1,1125,18,36,56,328,165,230,1,47,192,15168.0,4.86,4.9,4.91,4.93,4.93,4.85,4.77,0,2.35,21.552131524198572,0,0,1,0,0,0,1,0,0.7435982532751091,0.2576419213973799,0.4497816593886463,0.2445414847161572
3965249,77.0,4,100.0,80.0,1,4.0,1,1,53.518680572509766,-6.1028571128845215,4,2.0,1.0,5.0,1,1125,9,19,36,304,141,265,0,33,138,10626.0,4.86,4.9,4.88,4.95,4.94,4.87,4.83,0,2.02,21.511918723218628,0,0,1,0,0,0,1,0,0.7441554716981132,0.23018867924528302,0.4716981132075472,0.22641509433962265
3991589,67.0,4,100.0,81.0,1,1.0,1,1,53.35649,-6.24096,1,1.0,1.0,1.0,5,40,8,38,58,203,132,187,0,10,80,5360.0,4.91,4.9,4.87,5.0,4.99,4.75,4.89,0,1.43,1.4875552719529972,0,1,0,0,0,0,1,0,0.8121235294117647,0.25133689839572193,0.3155080213903743,0.2994652406417112
4067786,200.0,3,90.0,80.0,1,3.0,1,1,53.34451,-6.26749,4,1.0,2.0,2.0,28,180,2,10,27,279,116,42,3,21,255,51000.0,4.95,4.9,4.95,4.95,4.98,5.0,4.9,0,0.34,0.7588789508805104,0,1,0,0,1,0,0,0,0.9377833333333333,0.4523809523809524,0.4523809523809524,0.023809523809523808
4092157,49.0,1,0.0,11.0,0,2.0,1,1,53.20845,-6.1237,2,1.0,4.0,4.0,1,5,3,3,3,25,25,21,0,0,0,0.0,4.71,4.76,4.33,4.9,4.81,4.67,4.76,0,0.21,18.179349126135858,1,0,0,0,0,0,1,0,0.8156142857142857,0.3333333333333333,0.47619047619047616,0.14285714285714285
4160003,49.0,4,100.0,100.0,0,2.0,1,1,53.30735,-6.20986,1,1.0,1.0,1.0,1,7,14,21,31,31,31,29,2,0,12,588.0,4.83,4.9,4.86,4.9,5.0,4.69,4.76,0,0.27,5.7977147331938115,1,0,0,0,0,0,1,0,0.7300413793103447,0.0,0.8620689655172413,0.13793103448275862
4177992,64.0,4,100.0,92.0,1,5.0,1,1,53.36839,-6.18998,1,1.5,1.0,1.0,1,40,7,28,40,293,133,303,4,44,255,16320.0,4.94,4.92,4.92,4.95,4.97,4.84,4.88,1,2.43,5.118592991511591,0,1,0,0,0,0,1,0,0.8182403973509934,0.3079470198675497,0.2847682119205298,0.2980132450331126
4178309,65.0,4,100.0,92.0,1,5.0,1,1,53.36768,-6.18928,2,1.5,1.0,1.0,1,120,7,22,36,290,132,288,6,29,192,12480.0,4.94,4.91,4.86,4.93,4.96,4.83,4.86,0,2.35,5.130127627349664,0,1,0,0,0,0,1,0,0.7758445993031359,0.30313588850174217,0.2926829268292683,0.27526132404181186
4229727,64.0,4,100.0,92.0,1,5.0,1,1,53.36773,-6.1892,2,1.5,1.0,1.0,1,150,9,27,44,307,147,222,4,16,192,12288.0,4.86,4.91,4.9,4.89,4.91,4.83,4.84,1,1.89,5.13719378843387,0,1,0,0,0,0,1,0,0.7462081081081081,0.2972972972972973,0.24324324324324326,0.32432432432432434
4229865,72.0,4,100.0,92.0,1,5.0,1,1,53.36663041120419,-6.18880031645118,2,1.5,1.0,2.0,2,1125,6,23,39,296,136,149,6,20,144,10368.0,4.94,4.93,4.92,4.95,4.98,4.78,4.88,1,1.19,5.11571745813816,0,1,0,0,0,0,1,0,0.7888845637583893,0.42953020134228187,0.2348993288590604,0.22818791946308725
4230879,340.0,0,100.0,94.0,1,1.0,1,1,53.35783397322415,-6.268419961345292,5,1.0,3.0,3.0,2,21,0,0,0,136,0,34,0,24,114,38760.0,4.88,4.88,4.85,5.0,5.0,4.68,4.47,0,1.28,1.0448914854953326,0,1,0,0,1,0,0,0,0.7137794117647058,0.20588235294117646,0.4117647058823529,0.2647058823529412
4261174,664.0,0,100.0,98.0,0,1.0,1,1,53.31882,-6.31644,6,3.0,3.0,4.0,5,28,12,42,62,144,74,18,0,1,0,0.0,4.94,4.94,4.94,5.0,5.0,4.94,4.78,0,0.22,5.086700120508197,0,1,0,0,1,0,0,0,0.7890722222222223,0.2777777777777778,0.5,0.2222222222222222
4294854,70.0,0,100.0,0.0,0,2.0,1,1,53.34735,-6.27185,2,1.0,1.0,1.0,30,70,30,30,30,30,30,185,0,0,0,0.0,4.56,4.63,4.64,4.81,4.86,4.71,4.51,0,1.43,0.8160748610265262,0,1,0,0,0,0,1,0,0.7541945652173914,0.24456521739130435,0.30434782608695654,0.24456521739130435
4310584,80.0,4,100.0,100.0,1,3.0,1,1,53.31181,-6.29115,2,1.0,1.0,1.0,4,31,4,22,29,83,83,172,1,18,120,9600.0,4.85,4.92,4.95,4.93,4.9,4.58,4.78,1,1.43,4.701098737911332,0,1,0,0,0,0,1,0,0.565372514619883,0.23976608187134502,0.38596491228070173,0.28654970760233917
4337495,108.0,3,100.0,50.0,0,1.0,1,1,53.32982,-6.25938,2,1.0,1.0,1.0,1,1125,3,3,6,70,6,80,0,5,36,3888.0,4.81,4.9,4.65,4.91,4.95,4.86,4.78,0,0.63,2.2244715305494025,0,1,0,0,1,0,0,0,0.8492725,0.3,0.3125,0.2125
4378260,73.0,2,100.0,65.0,0,1.0,1,1,53.34855,-6.27742,1,1.0,1.0,1.0,2,1125,10,33,46,136,136,165,3,19,96,7008.0,4.81,4.87,4.82,4.77,4.87,4.85,4.69,0,1.33,1.148551140463607,0,1,0,0,0,0,1,0,0.7282682926829269,0.3780487804878049,0.27439024390243905,0.2621951219512195
4386838,427.0,0,100.0,94.0,0,7.0,1,1,53.34446,-6.28059,6,2.0,3.0,3.0,2,60,4,4,4,4,4,12,3,0,72,30744.0,4.33,4.5,4.67,4.17,4.92,4.67,4.33,0,2.9,1.4761808932257074,0,1,0,0,1,0,0,0,0.668125,0.8333333333333334,0.0,0.0
4446134,450.0,4,100.0,100.0,1,5.0,1,1,53.24059,-6.12642,8,2.0,5.0,6.0,3,21,1,1,3,47,47,36,0,6,18,8100.0,4.83,4.92,4.83,4.92,4.94,4.72,4.69,0,0.35,15.08023791278288,1,0,0,0,1,0,0,0,0.5644944444444444,0.2777777777777778,0.2777777777777778,0.3055555555555556
4446326,85.0,4,100.0,100.0,1,5.0,1,1,53.24044,-6.12693,2,1.5,1.0,2.0,1,4,17,36,49,49,49,46,0,1,0,0.0,4.76,4.89,4.91,4.83,4.89,4.52,4.7,0,0.38,15.073617565557964,1,0,0,0,0,0,1,0,0.6126065217391304,0.10869565217391304,0.43478260869565216,0.30434782608695654
4488728,111.0,3,100.0,80.0,0,2.0,1,1,53.31885,-6.26828,2,1.0,1.0,1.0,2,100,3,3,3,3,3,78,3,0,18,1998.0,4.9,4.97,4.71,4.95,4.97,4.73,4.87,0,0.63,3.485285930157663,0,1,0,0,1,0,0,0,0.8418935897435897,0.4358974358974359,0.15384615384615385,0.24358974358974358
4585502,297.0,4,100.0,100.0,1,1.0,1,1,53.34651,-6.24902,6,1.0,2.0,3.0,5,60,3,3,3,154,86,246,3,38,255,75735.0,4.76,4.83,4.67,4.86,4.88,4.72,4.64,1,1.93,0.8356869542534784,0,1,0,0,1,0,0,0,0.750179674796748,0.3089430894308943,0.3048780487804878,0.24390243902439024
4604580,90.0,3,100.0,100.0,1,1.0,1,1,53.38322067260742,-6.094991207122803,2,1.5,1.0,2.0,2,1125,25,55,74,349,186,114,0,12,84,7560.0,4.85,4.82,4.6,4.94,4.96,4.78,4.78,0,1.17,11.615770618714043,0,0,1,0,0,0,1,0,0.636538596491228,0.2894736842105263,0.45614035087719296,0.23684210526315788
4630635,333.0,3,100.0,67.0,1,2.0,1,1,53.31898,-6.28561,6,1.0,3.0,5.0,2,700,0,0,0,43,0,12,0,3,18,5994.0,4.75,4.83,4.83,4.75,4.92,4.75,4.5,0,0.33,3.8220459158928772,0,1,0,0,1,0,0,0,0.6104333333333333,0.0,1.0,0.0
4639862,131.0,4,100.0,90.0,1,2.0,1,1,53.33584,-6.22871,2,1.0,1.0,1.0,1,31,6,28,40,142,67,61,4,24,126,16506.0,4.82,4.85,4.9,4.89,4.9,4.82,4.57,0,1.84,2.6154826035640517,0,1,0,0,0,0,1,0,0.6414524590163935,0.32786885245901637,0.2786885245901639,0.36065573770491804
4665890,145.0,4,97.0,97.0,1,7.0,1,1,53.31585,-6.26534,4,2.0,2.0,2.0,2,1125,1,2,3,166,38,291,7,67,255,36975.0,4.8,4.82,4.66,4.92,4.91,4.78,4.75,0,2.39,3.79327065711303,0,1,0,0,1,0,0,0,0.6059718213058419,0.26804123711340205,0.20962199312714777,0.24742268041237114
4804987,211.0,4,100.0,100.0,0,2.0,1,1,53.33189,-6.24944,2,1.0,1.0,1.0,1,1125,21,46,75,205,175,84,0,11,42,8862.0,4.73,4.75,4.82,4.87,4.75,4.71,4.52,1,0.68,2.1204470965137094,0,1,0,0,1,0,0,0,0.6208666666666667,0.2976190476190476,0.38095238095238093,0.15476190476190477
4940924,106.0,0,100.0,0.0,0,2.0,1,1,53.24433,-6.18348,2,1.0,0.0,1.0,2,730,30,60,90,365,202,14,0,1,0,0.0,5.0,4.93,5.0,5.0,4.93,4.64,4.93,0,0.14,12.806813778205287,1,0,0,0,0,0,1,0,0.9296785714285714,0.35714285714285715,0.2857142857142857,0.35714285714285715
4963289,109.0,3,100.0,89.0,1,1.0,1,1,53.44824,-6.13546,2,1.0,1.0,1.0,1,1125,4,18,22,71,71,636,10,53,255,27795.0,4.92,4.96,4.97,4.99,4.99,4.95,4.9,0,5.07,13.747140277721073,0,0,1,0,0,0,1,0,0.7376551886792453,0.2720125786163522,0.42924528301886794,0.2751572327044025
4965606,110.0,0,100.0,85.0,1,2.0,1,1,53.38976,-6.1385,4,1.0,3.0,3.0,15,90,24,43,43,43,43,92,0,2,30,3300.0,4.66,4.84,4.41,4.98,5.0,4.86,4.62,0,0.74,9.246955919136324,0,0,1,0,1,0,0,0,0.6698380434782609,0.45652173913043476,0.18478260869565216,0.2391304347826087
5003312,50.0,4,100.0,62.0,0,1.0,1,1,53.29432,-6.27728,2,1.5,1.0,1.0,1,1125,0,0,0,163,0,40,0,7,42,2100.0,4.9,4.95,4.9,4.97,5.0,4.64,4.95,0,0.32,6.277315842610904,1,0,0,0,0,0,1,0,0.7039475,0.3,0.675,0.025
5045518,148.0,3,100.0,90.0,0,1.0,1,1,53.37738,-6.21664,3,1.0,2.0,2.0,7,28,0,4,5,164,96,83,1,10,112,16576.0,4.88,4.93,4.81,4.94,4.94,4.86,4.76,0,0.7,4.227234227716774,0,1,0,0,1,0,0,0,0.712477108433735,0.13253012048192772,0.3253012048192771,0.42168674698795183
5056234,354.0,4,100.0,97.0,1,1.0,1,1,53.308929443359375,-6.234181880950928,8,4.0,4.0,4.0,4,200,3,18,27,258,104,155,2,29,152,53808.0,4.63,4.7,4.35,4.85,4.94,4.71,4.52,0,1.24,4.870077790495575,1,0,0,0,1,0,0,0,0.7677241830065359,0.2679738562091503,0.28104575163398693,0.27450980392156865
5085323,216.0,2,80.0,13.0,0,1.0,0,1,53.33563735495426,-6.225398819435257,4,1.0,1.0,0.0,4,60,18,48,74,344,181,1,0,0,8,1728.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,0,0.34,2.80856511248677,0,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0
5122717,112.0,4,97.0,97.0,1,7.0,1,1,53.31585,-6.26534,2,1.0,1.0,1.0,2,1125,1,4,4,214,60,325,6,73,255,28560.0,4.8,4.87,4.79,4.92,4.9,4.71,4.75,0,2.66,3.79327065711303,0,1,0,0,1,0,0,0,0.6890552469135802,0.2623456790123457,0.25925925925925924,0.25308641975308643
5123315,141.0,4,97.0,97.0,1,7.0,1,1,53.31585,-6.26534,4,1.5,2.0,2.0,2,1125,4,5,8,195,48,321,7,80,255,35955.0,4.81,4.83,4.67,4.94,4.92,4.84,4.77,0,2.65,3.79327065711303,0,1,0,0,1,0,0,0,0.629271473354232,0.2507836990595611,0.2225705329153605,0.26959247648902823
5140160,152.0,4,97.0,97.0,1,7.0,1,1,53.31632,-6.26362,4,2.0,2.0,3.0,2,1125,0,1,2,190,41,257,5,59,255,38760.0,4.75,4.81,4.66,4.81,4.91,4.79,4.67,0,2.43,3.732632572369045,0,1,0,0,1,0,0,0,0.641667578125,0.296875,0.1875,0.2421875
5140379,146.0,4,97.0,97.0,1,7.0,1,1,53.31635,-6.26355,4,1.5,2.0,3.0,2,1125,1,2,3,164,40,334,7,82,255,37230.0,4.76,4.86,4.63,4.88,4.92,4.8,4.74,0,2.65,3.7290260053363897,0,1,0,0,1,0,0,0,0.6473775449101796,0.2694610778443114,0.23652694610778444,0.27245508982035926
5166238,40.0,4,100.0,100.0,1,3.0,1,1,53.3109,-6.28622,2,2.5,1.0,1.0,1,1125,0,0,0,161,0,95,0,1,0,0.0,4.88,4.89,4.88,4.96,4.95,4.87,4.84,0,0.76,4.660984397047629,0,1,0,0,0,0,1,0,0.8106947368421054,0.3473684210526316,0.4,0.17894736842105263
5198526,120.0,4,100.0,86.0,1,1.0,1,1,53.33851,-6.29102,2,1.0,1.0,2.0,3,14,5,13,30,30,30,252,0,16,72,8640.0,4.96,4.96,4.93,4.95,4.96,4.79,4.89,0,2.0,2.401035155353659,0,1,0,0,0,0,1,0,0.7812714285714286,0.34523809523809523,0.23412698412698413,0.31746031746031744
5218203,65.0,0,100.0,98.0,0,3.0,1,1,53.28486,-6.17929,2,1.0,1.0,1.0,729,730,30,60,90,365,202,26,0,0,0,0.0,4.96,4.92,4.96,4.96,5.0,4.68,4.84,0,0.21,9.021165236514689,1,0,0,0,0,0,1,0,0.7685807692307692,0.2692307692307692,0.38461538461538464,0.11538461538461539
5251419,305.0,4,100.0,96.0,1,3.0,1,1,53.35262,-6.29586,4,1.0,2.0,3.0,2,1125,6,6,6,6,6,140,3,15,150,45750.0,4.84,4.88,4.77,4.92,4.94,4.81,4.71,0,1.11,2.388689184421463,0,1,0,0,1,0,0,0,0.8231507142857143,0.34285714285714286,0.29285714285714287,0.2785714285714286
5273761,49.0,4,100.0,98.0,1,1.0,1,1,53.40309,-6.15406,2,1.0,1.0,2.0,2,730,14,26,39,187,57,305,5,44,198,9702.0,4.65,4.79,4.67,4.77,4.86,4.49,4.62,0,2.55,9.228548612884863,0,1,0,0,0,0,1,0,0.561872697368421,0.3092105263157895,0.34868421052631576,0.28289473684210525
5314113,750.0,4,100.0,95.0,0,2.0,1,1,53.33875,-6.23884,10,2.5,5.0,6.0,4,1124,3,11,11,11,11,40,1,8,48,36000.0,4.9,4.93,4.8,4.88,4.93,4.85,4.7,0,0.37,1.8855255806703688,0,1,0,0,1,0,0,0,0.8724975,0.325,0.45,0.15
5458089,101.0,3,90.0,97.0,0,3.0,1,1,53.32844,-6.25069,2,1.0,1.0,1.0,2,6,3,5,12,60,60,463,2,49,228,23028.0,4.69,4.81,4.61,4.88,4.78,4.78,4.63,0,3.84,2.461887045998819,0,1,0,0,0,0,1,0,0.667055939524838,0.2570194384449244,0.3326133909287257,0.24406047516198703
5577135,95.0,3,100.0,79.0,0,1.0,1,1,53.32341597043154,-6.248729872961294,3,1.5,2.0,2.0,1,90,2,5,5,73,5,47,8,13,186,17670.0,4.6,4.72,4.15,4.83,4.87,4.85,4.43,0,1.37,3.0358131679155194,0,1,0,0,1,0,0,0,0.7032808510638299,0.5319148936170213,0.1702127659574468,0.1702127659574468
5580328,105.0,4,98.0,96.0,0,26.0,1,1,53.34435,-6.27018,2,1.0,1.0,2.0,14,90,0,1,8,151,83,397,1,1,112,11760.0,4.92,4.97,4.9,4.95,4.97,4.96,4.87,0,3.18,0.8948972411934092,0,1,0,0,1,0,0,0,0.8377292191435769,0.2695214105793451,0.27204030226700254,0.25692695214105793
5624357,49.0,2,67.0,25.0,0,1.0,1,1,53.32813,-6.21572,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,193,0,0,0,0.0,4.74,4.83,4.79,4.9,4.94,4.85,4.75,0,1.55,3.8254659628058643,0,1,0,0,0,0,1,0,0.7998484375,0.265625,0.3697916666666667,0.24479166666666666
5656305,87.0,4,100.0,100.0,0,2.0,1,1,53.36374,-6.25532,2,1.0,1.0,2.0,1,30,11,21,34,108,108,840,4,74,255,22185.0,4.3,4.44,4.28,4.71,4.73,4.56,4.31,0,6.96,1.5864622601149754,0,1,0,0,0,0,1,0,0.535931660692951,0.25686977299880526,0.2903225806451613,0.26523297491039427
5671611,724.0,3,100.0,97.0,1,4.0,1,1,53.35561,-6.27192,10,2.0,4.0,9.0,2,1124,7,15,38,109,109,302,7,68,255,184620.0,4.89,4.92,4.94,4.92,4.93,4.75,4.74,0,2.75,1.0083722890941773,0,1,0,0,1,0,0,0,0.761867880794702,0.30132450331125826,0.26490066225165565,0.26158940397350994
5696906,66.0,4,92.0,97.0,0,2.0,1,1,53.32498,-6.25387,1,1.0,1.0,1.0,3,1125,12,29,45,295,132,282,3,30,162,10692.0,4.78,4.81,4.71,4.86,4.85,4.87,4.78,0,2.32,2.795293003705918,0,1,0,0,0,0,1,0,0.7192637010676157,0.298932384341637,0.2846975088967972,0.2918149466192171
5710121,750.0,0,100.0,0.0,0,1.0,1,1,53.31579,-6.27226,8,2.5,4.0,4.0,4,1125,0,0,0,68,0,167,0,0,0,0.0,4.92,4.93,4.91,4.98,4.99,4.74,4.81,0,1.36,3.8680121353625747,0,1,0,0,1,0,0,0,0.8564313253012048,0.28313253012048195,0.3373493975903614,0.3072289156626506
5754964,91.0,0,100.0,0.0,0,1.0,1,1,53.33274,-6.28232,2,1.0,1.0,1.0,2,1125,0,0,0,195,32,60,0,0,0,0.0,4.92,4.97,4.95,4.96,4.98,4.81,4.91,0,0.48,2.399172645912058,0,1,0,0,0,0,1,0,0.82756,0.38333333333333336,0.38333333333333336,0.13333333333333333
5871701,545.0,2,80.0,63.0,0,1.0,1,1,53.36795,-6.30309,8,2.5,4.0,4.0,5,15,9,10,10,10,10,18,0,3,40,21800.0,5.0,5.0,5.0,5.0,5.0,4.83,4.89,0,0.15,3.492369088198405,0,1,0,0,1,0,0,0,0.7907055555555556,0.05555555555555555,0.7777777777777778,0.0
5887717,180.0,0,100.0,98.0,0,5.0,1,1,53.34567201643392,-6.251355819404125,4,1.0,1.0,2.0,2,60,4,25,35,79,79,379,1,46,252,45360.0,4.49,4.64,4.53,4.58,4.8,4.75,4.46,0,3.06,0.7522386985253169,0,1,0,0,1,0,0,0,0.6779968169761273,0.20689655172413793,0.3076923076923077,0.2917771883289125
5893248,88.0,4,100.0,100.0,0,8.0,1,1,53.35699,-6.29095,2,1.0,1.0,1.0,2,365,3,7,9,115,23,250,1,35,126,11088.0,4.58,4.67,4.71,4.84,4.88,4.6,4.48,1,2.03,2.1921784147492236,0,1,0,0,1,0,0,0,0.5994467741935484,0.3185483870967742,0.23790322580645162,0.23387096774193547
5931145,100.0,4,100.0,100.0,0,8.0,1,1,53.35678,-6.29138,2,0.5,1.0,1.0,2,365,2,5,10,175,42,204,1,13,102,10200.0,4.63,4.77,4.72,4.79,4.9,4.6,4.55,1,1.66,2.2105437433195427,0,1,0,0,1,0,0,0,0.6368246305418719,0.23645320197044334,0.28078817733990147,0.2660098522167488
